date,tavg,tmin,tmax,prcp,wspd,pres,tsun,city
2024-08-01 00:00:00,28.2,26.3,30.9,390.5,,1005.7,5700.0,Thane
2024-09-01 00:00:00,27.7,25.2,30.6,659.3,,1006.5,8040.0,Thane
2024-10-01 00:00:00,29.3,25.6,33.3,112.0,,1008.8,11040.0,Thane
2024-11-01 00:00:00,28.4,22.6,34.1,0.5,,1011.2,10560.0,Thane
2024-12-01 00:00:00,26.2,20.6,32.0,0.0,,1011.7,8040.0,Thane
2025-01-01 00:00:00,26.2,20.0,32.2,0.0,,1011.9,11100.0,Thane
2025-02-01 00:00:00,28.0,21.2,34.0,0.0,,1012.2,13560.0,Thane
2025-03-01 00:00:00,29.3,24.2,34.4,0.0,,1010.0,13680.0,Thane
2025-04-01 00:00:00,30.2,26.7,34.1,0.0,,1008.2,13800.0,Thane
2025-05-01 00:00:00,29.5,25.8,32.9,237.0,,1005.0,10140.0,Thane
2025-06-01 00:00:00,28.6,26.2,31.4,510.9,,1003.6,5460.0,Thane
2025-07-01 00:00:00,28.1,26.0,30.0,801.7,,1003.5,2760.0,Thane
2025-08-01 00:00:00,27.4,25.5,29.5,1098.0,,1005.7,4500.0,Thane
2025-09-01 00:00:00,27.0,25.4,29.0,480.7,,1007.2,4020.0,Thane
2025-10-01 00:00:00,29.1,26.3,32.8,170.2,,1008.0,10800.0,Thane
2025-11-01 00:00:00,27.8,24.3,32.0,9.2,,1012.5,11880.0,Thane
2025-12-01 00:00:00,27.0,22.8,32.1,0.0,,1012.9,11700.0,Thane
2020-01-01 00:00:00,,,,,,,,Bhopal
2020-02-01 00:00:00,,,,,,,,Bhopal
2020-03-01 00:00:00,,,,,,,,Bhopal
2020-04-01 00:00:00,,,,,,,,Bhopal
2020-05-01 00:00:00,,,,,,,,Bhopal
2020-06-01 00:00:00,28.7,,,,,,,Bhopal
2020-07-01 00:00:00,,,,,,,,Bhopal
2020-08-01 00:00:00,26.0,,,,,,,Bhopal
2020-09-01 00:00:00,,,,,,,,Bhopal
2020-10-01 00:00:00,,,,,,,,Bhopal
2020-11-01 00:00:00,,,,,,,,Bhopal
2020-12-01 00:00:00,,,,,,,,Bhopal
2021-01-01 00:00:00,18.0,12.1,25.1,,,1014.9,,Bhopal
2021-02-01 00:00:00,21.2,13.4,29.6,0.0,,1015.2,,Bhopal
2021-03-01 00:00:00,26.4,18.0,34.8,21.6,,1011.8,,Bhopal
2021-04-01 00:00:00,30.5,22.0,38.7,0.0,,1008.8,,Bhopal
2021-05-01 00:00:00,31.6,24.7,38.5,11.9,,1005.1,,Bhopal
2021-06-01 00:00:00,29.0,23.6,35.0,274.5,,1003.4,,Bhopal
2021-07-01 00:00:00,27.5,24.4,31.0,244.1,,1002.0,,Bhopal
2021-08-01 00:00:00,25.4,23.0,28.6,250.0,,1004.8,,Bhopal
2021-09-01 00:00:00,26.1,23.2,30.4,256.7,,1004.8,,Bhopal
2021-10-01 00:00:00,25.1,19.5,31.5,69.4,,1010.7,,Bhopal
2021-11-01 00:00:00,21.2,14.5,28.3,0.0,,1014.0,,Bhopal
2021-12-01 00:00:00,17.5,12.1,23.8,8.2,,1017.4,,Bhopal
2022-01-01 00:00:00,15.4,9.7,22.0,53.8,,1016.0,,Bhopal
2022-02-01 00:00:00,19.7,12.7,27.8,0.0,,1013.4,,Bhopal
2022-03-01 00:00:00,26.8,18.4,35.1,0.3,,1010.9,,Bhopal
2022-04-01 00:00:00,32.3,23.8,40.3,0.0,,1007.5,,Bhopal
2022-05-01 00:00:00,34.1,27.2,41.1,6.9,,1002.8,,Bhopal
2022-06-01 00:00:00,31.5,26.1,37.9,109.3,,1002.5,,Bhopal
2022-07-01 00:00:00,26.0,23.2,30.2,718.2,,1002.3,,Bhopal
2022-08-01 00:00:00,25.6,22.9,29.2,793.7,,1003.2,,Bhopal
2022-09-01 00:00:00,26.1,22.6,30.6,221.6,,1006.2,,Bhopal
2022-10-01 00:00:00,24.5,18.8,30.8,152.8,,1012.0,,Bhopal
2022-11-01 00:00:00,21.2,14.2,29.0,0.0,,1015.3,,Bhopal
2022-12-01 00:00:00,19.0,13.2,26.0,9.9,,1015.3,,Bhopal
2023-01-01 00:00:00,16.2,10.4,23.0,22.4,,1016.9,,Bhopal
2023-02-01 00:00:00,20.9,13.0,29.4,0.0,,1015.4,,Bhopal
2023-03-01 00:00:00,24.6,17.7,31.9,331.5,,1012.9,,Bhopal
2023-04-01 00:00:00,28.3,21.1,35.2,26.8,,1010.0,,Bhopal
2023-05-01 00:00:00,30.9,23.9,37.6,55.2,,1007.7,,Bhopal
2023-06-01 00:00:00,30.6,25.8,36.6,58.1,,1003.8,,Bhopal
2023-07-01 00:00:00,26.9,23.8,30.6,293.9,,1002.7,,Bhopal
2023-08-01 00:00:00,25.5,22.8,28.7,120.9,,1006.0,,Bhopal
2023-09-01 00:00:00,26.2,22.8,30.5,349.6,,1005.5,,Bhopal
2023-10-01 00:00:00,25.7,19.3,32.8,0.2,,1012.9,,Bhopal
2023-11-01 00:00:00,22.1,16.3,29.0,17.3,,1015.6,,Bhopal
2023-12-01 00:00:00,18.6,13.3,25.4,11.4,,1016.9,,Bhopal
2024-01-01 00:00:00,17.1,11.8,23.7,11.0,,1016.9,,Bhopal
2024-02-01 00:00:00,20.5,14.1,27.5,9.1,,1016.2,,Bhopal
2024-03-01 00:00:00,25.6,18.2,33.0,4.1,,1012.9,,Bhopal
2024-04-01 00:00:00,29.6,22.7,36.3,53.9,,1009.2,,Bhopal
2024-05-01 00:00:00,33.9,27.1,40.9,5.0,,1004.2,,Bhopal
2024-06-01 00:00:00,31.1,26.0,37.7,285.8,,1002.2,,Bhopal
2024-07-01 00:00:00,26.7,24.1,30.2,500.9,,999.7,,Bhopal
2024-08-01 00:00:00,26.0,24.6,30.4,382.0,,,,Bhopal
2024-09-01 00:00:00,26.2,23.0,32.0,276.4,,1005.0,,Bhopal
2024-10-01 00:00:00,26.2,20.9,32.2,78.8,,1010.7,,Bhopal
2024-11-01 00:00:00,21.6,15.1,28.4,0.0,,1014.8,,Bhopal
2024-12-01 00:00:00,17.5,11.0,24.7,,,1015.5,,Bhopal
2025-01-01 00:00:00,17.3,10.5,24.9,1.3,,1015.8,,Bhopal
2025-02-01 00:00:00,21.8,14.4,29.4,0.0,,1014.5,,Bhopal
2025-03-01 00:00:00,,,,,,,,Bhopal
2025-04-01 00:00:00,31.7,23.8,39.1,2.3,,1007.2,,Bhopal
2025-05-01 00:00:00,29.8,24.5,36.5,22.2,,1004.7,,Bhopal
2025-06-01 00:00:00,28.7,24.6,33.7,232.2,,1002.2,,Bhopal
2025-07-01 00:00:00,25.0,22.8,28.4,549.1,,1001.8,,Bhopal
2025-08-01 00:00:00,25.8,23.1,29.4,262.5,,1004.9,,Bhopal
2025-09-01 00:00:00,25.5,22.7,29.6,161.6,,1007.6,,Bhopal
2025-10-01 00:00:00,23.9,19.9,28.6,48.6,,1012.3,,Bhopal
2025-11-01 00:00:00,19.8,13.8,26.2,0.2,,1016.8,,Bhopal
2025-12-01 00:00:00,16.8,9.6,24.5,0.0,,1017.9,,Bhopal
2020-01-01 00:00:00,23.8,21.5,28.4,34.0,,1015.8,13800.0,Visakhapatnam
2020-02-01 00:00:00,25.1,22.7,29.8,77.0,,1014.8,13860.0,Visakhapatnam
2020-03-01 00:00:00,28.7,25.2,32.2,25.0,,1012.7,15180.0,Visakhapatnam
2020-04-01 00:00:00,30.2,27.0,33.5,167.0,,1010.7,15540.0,Visakhapatnam
2020-05-01 00:00:00,30.6,28.5,34.2,36.0,,1006.6,13320.0,Visakhapatnam
2020-06-01 00:00:00,30.0,27.9,33.3,160.0,,1002.7,,Visakhapatnam
2020-07-01 00:00:00,29.0,26.3,32.4,132.0,,1003.2,10380.0,Visakhapatnam
2020-08-01 00:00:00,28.7,26.1,31.9,125.0,,1001.7,5340.0,Visakhapatnam
2020-09-01 00:00:00,29.1,26.3,32.4,135.0,,1004.2,11580.0,Visakhapatnam
2020-10-01 00:00:00,29.0,26.0,32.1,370.0,,1006.9,9120.0,Visakhapatnam
2020-11-01 00:00:00,26.5,23.0,30.2,109.0,,1013.1,12600.0,Visakhapatnam
2020-12-01 00:00:00,23.4,18.4,29.1,0.0,,1014.0,15480.0,Visakhapatnam
2021-01-01 00:00:00,24.2,19.6,29.6,0.0,,1012.9,12060.0,Visakhapatnam
2021-02-01 00:00:00,24.6,19.1,30.6,0.7,,1013.4,14040.0,Visakhapatnam
2021-03-01 00:00:00,28.0,22.7,34.4,0.0,,1010.6,12420.0,Visakhapatnam
2021-04-01 00:00:00,29.6,25.6,34.2,5.7,,1008.9,13980.0,Visakhapatnam
2021-05-01 00:00:00,30.8,26.9,35.7,28.2,,1005.1,14880.0,Visakhapatnam
2021-06-01 00:00:00,30.4,27.2,34.4,125.9,,1003.0,8820.0,Visakhapatnam
2021-07-01 00:00:00,28.8,26.2,32.4,131.7,,1001.8,7920.0,Visakhapatnam
2021-08-01 00:00:00,29.4,26.5,33.6,202.9,,1003.7,9540.0,Visakhapatnam
2021-09-01 00:00:00,28.3,25.7,31.8,315.3,,1003.7,7860.0,Visakhapatnam
2021-10-01 00:00:00,28.9,26.0,32.6,180.3,,1007.7,11040.0,Visakhapatnam
2021-11-01 00:00:00,26.6,24.0,29.7,190.3,,1010.9,8580.0,Visakhapatnam
2021-12-01 00:00:00,24.2,20.6,28.4,41.8,,1014.5,11700.0,Visakhapatnam
2022-01-01 00:00:00,23.6,19.7,28.3,27.0,,1013.7,14460.0,Visakhapatnam
2022-02-01 00:00:00,24.7,20.0,30.0,2.5,,1012.5,15660.0,Visakhapatnam
2022-03-01 00:00:00,28.0,23.1,33.8,0.6,,1009.4,13920.0,Visakhapatnam
2022-04-01 00:00:00,30.4,26.3,35.5,0.6,,1007.9,12960.0,Visakhapatnam
2022-05-01 00:00:00,30.4,26.9,34.7,173.0,,1003.2,11700.0,Visakhapatnam
2022-06-01 00:00:00,29.8,26.7,33.5,71.2,,1002.7,6900.0,Visakhapatnam
2022-07-01 00:00:00,28.7,26.2,32.0,288.8,,1001.3,7020.0,Visakhapatnam
2022-08-01 00:00:00,28.9,26.0,32.5,175.2,,1002.4,7980.0,Visakhapatnam
2022-09-01 00:00:00,28.3,25.5,32.3,261.1,,1004.9,9240.0,Visakhapatnam
2022-10-01 00:00:00,27.3,24.3,31.0,227.2,,1009.2,11100.0,Visakhapatnam
2022-11-01 00:00:00,26.0,22.1,30.2,8.9,,1012.4,11940.0,Visakhapatnam
2022-12-01 00:00:00,25.0,21.1,29.4,63.4,,1012.8,12300.0,Visakhapatnam
2023-01-01 00:00:00,23.6,18.7,29.5,6.2,,1014.8,13980.0,Visakhapatnam
2023-02-01 00:00:00,25.6,20.8,31.7,0.0,,1013.3,14280.0,Visakhapatnam
2023-03-01 00:00:00,26.9,21.6,33.4,82.3,,1012.0,13800.0,Visakhapatnam
2023-04-01 00:00:00,30.3,25.6,36.4,42.4,,1008.8,14340.0,Visakhapatnam
2023-05-01 00:00:00,30.4,26.4,35.2,67.2,,1006.8,12240.0,Visakhapatnam
2023-06-01 00:00:00,32.1,28.0,37.4,57.8,,1002.2,10320.0,Visakhapatnam
2023-07-01 00:00:00,29.4,26.4,33.6,335.1,,1001.4,7440.0,Visakhapatnam
2023-08-01 00:00:00,29.4,26.2,34.4,102.8,,1004.5,8700.0,Visakhapatnam
2023-09-01 00:00:00,28.8,25.8,32.9,302.0,,1004.0,6120.0,Visakhapatnam
2023-10-01 00:00:00,28.9,24.9,33.5,16.5,,1010.4,11940.0,Visakhapatnam
2023-11-01 00:00:00,27.2,23.3,31.6,96.8,,1013.4,11340.0,Visakhapatnam
2023-12-01 00:00:00,24.1,20.5,28.1,157.6,,1014.6,12120.0,Visakhapatnam
2024-01-01 00:00:00,23.7,19.9,28.4,11.0,,1015.4,10860.0,Visakhapatnam
2024-02-01 00:00:00,25.8,21.4,30.9,10.9,,1015.0,13560.0,Visakhapatnam
2024-03-01 00:00:00,28.2,23.9,33.2,8.1,,1012.3,13440.0,Visakhapatnam
2024-04-01 00:00:00,30.7,26.2,36.5,5.0,,1008.1,13920.0,Visakhapatnam
2024-05-01 00:00:00,31.3,27.7,35.2,87.1,,1004.7,11820.0,Visakhapatnam
2024-06-01 00:00:00,30.4,27.1,34.4,108.4,,1002.7,8100.0,Visakhapatnam
2024-07-01 00:00:00,28.8,26.5,31.8,392.9,,1000.2,2880.0,Visakhapatnam
2024-08-01 00:00:00,29.4,26.5,32.7,218.0,,1004.5,5520.0,Visakhapatnam
2024-09-01 00:00:00,28.8,26.0,32.4,353.0,,1003.6,9240.0,Visakhapatnam
2024-10-01 00:00:00,29.0,25.5,32.7,84.8,,1008.7,13080.0,Visakhapatnam
2024-11-01 00:00:00,27.0,23.0,31.2,30.5,,1012.1,12480.0,Visakhapatnam
2024-12-01 00:00:00,24.5,21.3,28.1,107.0,,1013.7,8700.0,Visakhapatnam
2025-01-01 00:00:00,23.1,18.6,28.4,0.2,,1014.0,13680.0,Visakhapatnam
2025-02-01 00:00:00,26.6,22.3,31.9,0.8,,1013.2,13320.0,Visakhapatnam
2025-03-01 00:00:00,28.6,25.5,33.1,0.0,,1011.3,15120.0,Visakhapatnam
2025-04-01 00:00:00,30.0,26.1,34.4,21.4,,1008.3,14580.0,Visakhapatnam
2025-05-01 00:00:00,29.9,26.5,34.0,175.6,,1004.0,10500.0,Visakhapatnam
2025-06-01 00:00:00,29.8,27.2,33.2,149.3,,1002.0,5940.0,Visakhapatnam
2025-07-01 00:00:00,29.7,26.8,33.2,214.5,,1000.6,8880.0,Visakhapatnam
2025-08-01 00:00:00,29.2,26.6,32.7,318.6,,1003.3,8820.0,Visakhapatnam
2025-09-01 00:00:00,28.4,25.9,32.1,233.5,,1004.1,8280.0,Visakhapatnam
2025-10-01 00:00:00,27.8,25.1,31.2,275.2,,1008.2,10440.0,Visakhapatnam
2025-11-01 00:00:00,26.1,22.4,30.1,20.0,,1012.8,15060.0,Visakhapatnam
2025-12-01 00:00:00,22.6,18.4,27.8,30.9,,1014.4,12780.0,Visakhapatnam
2020-01-01 00:00:00,19.2,12.3,26.1,0.0,,1015.5,14100.0,Vadodara
2020-02-01 00:00:00,23.1,15.3,30.8,0.0,,1014.6,17220.0,Vadodara
2020-03-01 00:00:00,26.5,19.2,33.7,13.0,,1011.2,17640.0,Vadodara
2020-04-01 00:00:00,32.9,25.5,40.4,0.0,,1008.7,,Vadodara
2020-05-01 00:00:00,35.3,28.0,42.6,0.0,,1005.0,21360.0,Vadodara
2020-06-01 00:00:00,32.0,26.9,37.4,216.0,,1002.0,,Vadodara
2020-07-01 00:00:00,31.1,26.8,35.5,210.0,,1000.7,11220.0,Vadodara
2020-08-01 00:00:00,28.5,25.7,32.1,425.0,,1000.4,,Vadodara
2020-09-01 00:00:00,30.3,26.2,34.3,119.0,,1004.6,12060.0,Vadodara
2020-10-01 00:00:00,29.9,23.6,36.2,1.0,,1007.6,17340.0,Vadodara
2020-11-01 00:00:00,24.9,17.1,32.6,0.0,,1014.0,16500.0,Vadodara
2020-12-01 00:00:00,22.3,14.9,29.7,1.0,,1014.3,15420.0,Vadodara
2021-01-01 00:00:00,21.2,14.7,28.6,0.0,,1012.4,14940.0,Vadodara
2021-02-01 00:00:00,23.9,15.8,33.1,0.0,,1013.0,,Vadodara
2021-03-01 00:00:00,28.8,20.5,37.4,0.0,,1010.1,18420.0,Vadodara
2021-04-01 00:00:00,32.1,24.3,40.1,0.0,,1008.1,18540.0,Vadodara
2021-05-01 00:00:00,32.3,26.7,38.2,91.9,,1004.3,17580.0,Vadodara
2021-06-01 00:00:00,30.6,26.6,35.6,108.0,,1003.2,13740.0,Vadodara
2021-07-01 00:00:00,29.6,25.8,33.6,201.7,,1001.4,8340.0,Vadodara
2021-08-01 00:00:00,28.8,25.6,32.6,100.3,,1004.3,7560.0,Vadodara
2021-09-01 00:00:00,27.6,24.9,31.4,296.4,,1003.3,5340.0,Vadodara
2021-10-01 00:00:00,28.0,22.5,33.8,38.1,,1009.2,15840.0,Vadodara
2021-11-01 00:00:00,25.2,18.4,32.7,8.8,,1011.4,14460.0,Vadodara
2021-12-01 00:00:00,21.2,15.2,27.7,21.1,,1015.3,13560.0,Vadodara
2022-01-01 00:00:00,19.9,13.1,27.1,5.8,,1014.3,16020.0,Vadodara
2022-02-01 00:00:00,23.2,15.4,31.7,0.0,,1011.8,16740.0,Vadodara
2022-03-01 00:00:00,29.5,21.4,37.4,0.0,,1009.5,17460.0,Vadodara
2022-04-01 00:00:00,32.5,24.7,40.9,0.0,,1007.1,18420.0,Vadodara
2022-05-01 00:00:00,33.3,27.7,40.2,0.0,,1003.5,18360.0,Vadodara
2022-06-01 00:00:00,31.8,27.1,37.4,38.8,,1002.7,14940.0,Vadodara
2022-07-01 00:00:00,27.9,25.0,31.7,532.2,,1002.1,6120.0,Vadodara
2022-08-01 00:00:00,28.1,24.9,32.0,226.3,,1002.4,6780.0,Vadodara
2022-09-01 00:00:00,28.9,24.8,33.5,198.6,,1005.8,12480.0,Vadodara
2022-10-01 00:00:00,27.7,21.7,34.3,47.6,,1010.3,16860.0,Vadodara
2022-11-01 00:00:00,24.7,17.2,32.9,0.0,,1013.2,16980.0,Vadodara
2022-12-01 00:00:00,23.1,16.7,30.2,3.9,,1013.0,15420.0,Vadodara
2023-01-01 00:00:00,20.1,13.4,27.7,2.7,,1015.1,16380.0,Vadodara
2023-02-01 00:00:00,24.5,15.7,33.8,0.0,,1013.8,19080.0,Vadodara
2023-03-01 00:00:00,27.5,20.5,34.9,9.9,,1011.5,16560.0,Vadodara
2023-04-01 00:00:00,31.1,24.4,38.0,2.3,,1008.7,17520.0,Vadodara
2023-05-01 00:00:00,32.8,26.7,39.2,9.3,,1007.4,19860.0,Vadodara
2023-06-01 00:00:00,31.3,27.4,36.1,214.7,,1003.7,11280.0,Vadodara
2023-07-01 00:00:00,28.4,25.5,32.2,389.9,,1002.4,4920.0,Vadodara
2023-08-01 00:00:00,28.8,25.6,32.7,31.7,,1005.7,5280.0,Vadodara
2023-09-01 00:00:00,28.8,25.2,33.1,367.7,,1005.4,9600.0,Vadodara
2023-10-01 00:00:00,28.8,22.1,35.5,0.6,,1011.6,17160.0,Vadodara
2023-11-01 00:00:00,25.3,19.0,32.8,25.0,,1013.2,13080.0,Vadodara
2023-12-01 00:00:00,22.8,17.4,29.6,12.2,,1014.3,13020.0,Vadodara
2024-01-01 00:00:00,21.1,14.5,28.7,3.3,,1014.9,14640.0,Vadodara
2024-02-01 00:00:00,24.5,17.7,31.7,0.3,,1014.4,15360.0,Vadodara
2024-03-01 00:00:00,27.5,19.2,35.3,1.2,,1011.9,18420.0,Vadodara
2024-04-01 00:00:00,32.2,24.6,38.8,0.2,,1007.9,16260.0,Vadodara
2024-05-01 00:00:00,34.3,28.2,41.1,0.0,,1004.2,18900.0,Vadodara
2024-06-01 00:00:00,32.2,28.1,37.4,113.9,,1001.9,14100.0,Vadodara
2024-07-01 00:00:00,28.4,26.0,31.7,347.6,,999.2,4560.0,Vadodara
2024-08-01 00:00:00,29.1,26.0,32.1,471.0,,1002.7,4500.0,Vadodara
2024-09-01 00:00:00,29.5,25.9,33.2,190.0,,1005.0,9180.0,Vadodara
2024-10-01 00:00:00,28.4,23.9,33.9,94.2,,1009.1,,Vadodara
2024-11-01 00:00:00,24.6,17.7,32.4,0.0,,1012.6,,Vadodara
2024-12-01 00:00:00,21.4,14.8,28.6,0.0,,1013.2,,Vadodara
2025-01-01 00:00:00,21.6,14.1,29.1,0.0,,1013.4,15900.0,Vadodara
2025-02-01 00:00:00,24.7,16.4,32.2,0.0,,1013.2,16380.0,Vadodara
2025-03-01 00:00:00,29.1,20.9,37.4,0.0,,1010.7,19200.0,Vadodara
2025-04-01 00:00:00,32.8,25.0,40.9,0.0,,1006.8,19320.0,Vadodara
2025-05-01 00:00:00,31.6,26.7,36.8,61.7,,1003.4,16020.0,Vadodara
2025-06-01 00:00:00,30.4,27.0,34.7,222.5,,1000.9,8880.0,Vadodara
2025-07-01 00:00:00,28.7,25.7,32.2,239.6,,1000.9,3180.0,Vadodara
2025-08-01 00:00:00,27.5,25.1,31.1,261.4,,1003.9,6720.0,Vadodara
2025-09-01 00:00:00,28.3,24.7,32.3,275.7,,1005.4,9780.0,Vadodara
2025-10-01 00:00:00,26.9,22.7,31.9,135.7,,1009.2,12720.0,Vadodara
2025-11-01 00:00:00,23.5,18.1,30.2,19.8,,1014.0,13980.0,Vadodara
2025-12-01 00:00:00,22.5,16.6,29.9,0.0,,1014.9,15420.0,Vadodara
2020-01-01 00:00:00,12.2,7.7,18.4,,,1017.6,,Firozabad
2020-02-01 00:00:00,17.0,10.2,24.5,,,1016.8,,Firozabad
2020-03-01 00:00:00,22.5,16.2,28.6,,,1012.6,,Firozabad
2020-04-01 00:00:00,29.4,21.7,36.1,,,1008.6,,Firozabad
2020-05-01 00:00:00,32.9,25.8,39.1,,,1003.4,,Firozabad
2020-06-01 00:00:00,33.0,28.0,37.9,,,999.9,,Firozabad
2020-07-01 00:00:00,31.6,28.0,36.0,,,999.7,,Firozabad
2020-08-01 00:00:00,29.6,26.7,33.3,,,999.1,,Firozabad
2020-09-01 00:00:00,30.5,26.0,35.7,,,1003.5,,Firozabad
2020-10-01 00:00:00,26.2,18.5,34.3,,,1008.2,,Firozabad
2020-11-01 00:00:00,18.4,11.8,26.9,,,1016.3,,Firozabad
2020-12-01 00:00:00,14.3,8.8,22.5,,,1016.8,,Firozabad
2021-01-01 00:00:00,12.7,7.8,19.8,,,1016.3,,Firozabad
2021-02-01 00:00:00,18.6,11.0,27.5,,,1014.6,,Firozabad
2021-03-01 00:00:00,26.1,17.7,33.9,,,1010.3,,Firozabad
2021-04-01 00:00:00,30.3,20.8,38.1,,,1007.4,,Firozabad
2021-05-01 00:00:00,31.2,25.3,36.8,,,1003.3,,Firozabad
2021-06-01 00:00:00,33.3,28.3,38.4,,,999.6,,Firozabad
2021-07-01 00:00:00,32.0,28.6,35.3,,,998.6,,Firozabad
2021-08-01 00:00:00,30.4,26.9,34.4,,,1001.2,,Firozabad
2021-09-01 00:00:00,29.1,26.2,33.0,,,1003.9,,Firozabad
2021-10-01 00:00:00,26.3,20.6,32.7,,,1009.0,,Firozabad
2021-11-01 00:00:00,18.8,13.0,27.6,,,1013.9,,Firozabad
2021-12-01 00:00:00,14.1,9.1,21.4,,,1018.5,,Firozabad
2022-01-01 00:00:00,11.8,7.1,17.9,,,1017.2,,Firozabad
2022-02-01 00:00:00,16.6,9.9,24.5,,,1013.5,,Firozabad
2022-03-01 00:00:00,26.6,17.3,34.6,,,1009.2,,Firozabad
2022-04-01 00:00:00,33.7,23.5,41.8,,,1004.2,,Firozabad
2022-05-01 00:00:00,34.4,27.7,40.9,,,999.4,,Firozabad
2022-06-01 00:00:00,34.4,28.9,40.0,24.1,,998.8,,Firozabad
2022-07-01 00:00:00,30.9,27.6,34.1,227.5,,1000.0,,Firozabad
2022-08-01 00:00:00,29.9,26.6,33.3,151.1,,1000.9,,Firozabad
2022-09-01 00:00:00,29.4,25.5,33.5,145.6,,1004.0,,Firozabad
2022-10-01 00:00:00,25.1,19.7,31.7,107.5,,1011.0,,Firozabad
2022-11-01 00:00:00,19.6,13.4,28.5,0.8,,1014.6,,Firozabad
2022-12-01 00:00:00,14.3,8.1,23.4,0.0,,1015.9,,Firozabad
2023-01-01 00:00:00,12.1,6.8,19.1,28.6,,1018.5,,Firozabad
2023-02-01 00:00:00,19.4,11.5,28.4,0.0,,1014.4,,Firozabad
2023-03-01 00:00:00,23.7,17.0,30.3,28.2,,1012.4,,Firozabad
2023-04-01 00:00:00,28.6,20.6,35.7,7.9,,1008.3,,Firozabad
2023-05-01 00:00:00,31.0,23.7,37.8,15.3,,1005.1,,Firozabad
2023-06-01 00:00:00,32.2,27.1,36.9,156.8,,1000.4,,Firozabad
2023-07-01 00:00:00,30.7,27.7,33.7,253.6,,1000.1,,Firozabad
2023-08-01 00:00:00,30.8,26.7,34.6,193.0,,1001.4,,Firozabad
2023-09-01 00:00:00,30.0,26.5,34.5,77.6,,1003.5,,Firozabad
2023-10-01 00:00:00,26.0,20.2,33.7,3.4,,1011.0,,Firozabad
2023-11-01 00:00:00,20.4,15.1,28.3,4.1,,1015.4,,Firozabad
2023-12-01 00:00:00,15.9,11.0,23.2,17.2,,1017.5,,Firozabad
2024-01-01 00:00:00,12.2,7.9,18.4,1.2,,1018.2,,Firozabad
2024-02-01 00:00:00,17.5,11.4,24.9,12.4,,1016.5,,Firozabad
2024-03-01 00:00:00,23.3,16.8,30.9,23.4,,1012.3,,Firozabad
2024-04-01 00:00:00,29.9,23.8,36.6,0.0,,1006.4,,Firozabad
2024-05-01 00:00:00,34.3,28.2,41.0,0.0,,1000.8,,Firozabad
2024-06-01 00:00:00,35.3,30.5,40.8,150.0,,998.2,,Firozabad
2024-07-01 00:00:00,31.3,28.8,34.7,186.1,,996.7,,Firozabad
2024-08-01 00:00:00,29.3,27.1,32.5,,,1001.4,,Firozabad
2024-09-01 00:00:00,29.0,26.3,32.9,,,1003.0,,Firozabad
2024-10-01 00:00:00,27.6,22.3,34.9,0.0,,1009.1,,Firozabad
2024-11-01 00:00:00,20.7,14.7,29.6,0.0,,1014.4,,Firozabad
2024-12-01 00:00:00,14.3,8.7,22.7,,,1016.8,,Firozabad
2025-01-01 00:00:00,13.7,8.2,20.0,26.3,,1016.9,,Firozabad
2025-02-01 00:00:00,19.2,12.3,25.5,12.4,,1014.8,,Firozabad
2025-03-01 00:00:00,24.5,16.8,31.4,,,1010.7,,Firozabad
2025-04-01 00:00:00,31.1,23.4,38.2,,,1005.3,,Firozabad
2025-05-01 00:00:00,32.8,27.5,38.1,6.5,,1001.3,,Firozabad
2025-06-01 00:00:00,32.5,28.1,36.9,139.5,,998.7,,Firozabad
2025-07-01 00:00:00,30.2,27.1,33.3,197.0,,997.9,,Firozabad
2025-08-01 00:00:00,28.4,25.9,31.9,219.8,,1001.8,,Firozabad
2025-09-01 00:00:00,29.8,25.6,33.7,119.2,,1004.0,,Firozabad
2025-10-01 00:00:00,24.5,19.9,29.8,70.8,,1010.7,,Firozabad
2025-11-01 00:00:00,18.4,12.8,25.5,1.5,,1015.4,,Firozabad
2025-12-01 00:00:00,14.9,9.8,21.7,0.0,,1017.0,,Firozabad
2020-01-01 00:00:00,,,,,,,,Ludhiana
2020-02-01 00:00:00,,,,,,,,Ludhiana
2020-03-01 00:00:00,,,,,,,,Ludhiana
2020-04-01 00:00:00,,,,,,,,Ludhiana
2020-05-01 00:00:00,,,,,,,,Ludhiana
2020-06-01 00:00:00,,,,,,,,Ludhiana
2020-07-01 00:00:00,,,,,,,,Ludhiana
2020-08-01 00:00:00,,,,,,,,Ludhiana
2020-09-01 00:00:00,,,,,,,,Ludhiana
2020-10-01 00:00:00,,,,,,,,Ludhiana
2020-11-01 00:00:00,,,,,,,,Ludhiana
2020-12-01 00:00:00,,,,,,,,Ludhiana
2021-01-01 00:00:00,11.7,6.8,18.0,,,1016.1,,Ludhiana
2021-02-01 00:00:00,16.5,10.1,24.6,8.9,,1015.0,,Ludhiana
2021-03-01 00:00:00,22.1,14.6,30.4,4.2,,1011.0,,Ludhiana
2021-04-01 00:00:00,25.8,17.2,34.7,18.5,,1008.9,,Ludhiana
2021-05-01 00:00:00,30.8,22.3,37.2,28.7,,1004.0,,Ludhiana
2021-06-01 00:00:00,31.7,24.6,37.4,112.4,,1000.0,,Ludhiana
2021-07-01 00:00:00,30.8,26.3,35.2,324.1,,998.8,,Ludhiana
2021-08-01 00:00:00,30.1,25.8,33.7,113.8,,1001.4,,Ludhiana
